,fiyat,sehir,metrekare,Bulunduğu Kat,Oda Sayısı,Tür,Isıtma Tipi,Bina Yaş,Binanın Kat Sayısı
16838,4500000,karaman,186,2,5,Konut,Yerden Isıtma,7,7
16839,2200000,karaman,80,1,3,Konut,Merkezi Doğalgaz,0,5
16840,980000,karaman,50,1,2,Konut,Kombi Doğalgaz,7,5
16841,1170000,karaman,100,1,3,Konut,Kombi Doğalgaz,18,4
16842,1560000,karaman,100,,3,Konut,Kombi Doğalgaz,13,2
16843,2750000,karaman,120,,8,Konut,Sobalı,25,2
16844,4500000,karaman,186,10,5,Konut,Yerden Isıtma,7,11
16845,1200000,karaman,65,3,2,Konut,Kombi Doğalgaz,7,3
16846,2000000,karaman,100,1,3,Konut,Kombi Doğalgaz,0,3
16847,2200000,karaman,160,2,4,Konut,Kombi Doğalgaz,18,4
16848,2450000,karaman,180,3,4,Konut,Kombi Doğalgaz,7,3
16849,1200000,karaman,120,2,4,Konut,Sobalı,25,4
16850,48850007,karaman,170,6,5,Konut,Yerden Isıtma,0,6
16851,2250000,karaman,110,4,4,Konut,Kombi Doğalgaz,25,4
16852,3350000,karaman,145,,4,Konut,Kombi Doğalgaz,25,2
16853,2950000,karaman,176,5,4,Konut,Kombi Doğalgaz,7,10
16854,1350000,karaman,90,5,3,Konut,Kombi Doğalgaz,13,5
16855,180000010,karaman,140,2,4,Konut,Kombi Doğalgaz,18,3
16856,5500000,karaman,210,1,5,Konut,Kombi Doğalgaz,0,4
16857,100000013,karaman,375,,3,Konut,Sobalı,13,2
16858,2650000,karaman,250,,6,Konut,Kombi Doğalgaz,13,5
16859,3250000,karaman,140,2,4,Konut,Yerden Isıtma,0,3
16860,2650000,karaman,160,2,4,Konut,Kombi Doğalgaz,7,4
16861,1770000,karaman,110,1,3,Konut,Kombi Doğalgaz,1,3
16862,3500000,karaman,160,5,4,Konut,Kombi Doğalgaz,1,9
16863,4500000,karaman,191,3,5,Konut,Kombi Doğalgaz,0,4
16864,1550000,karaman,95,1,3,Konut,Kombi Doğalgaz,18,4
16865,1700000,karaman,150,1,4,Konut,Kombi Doğalgaz,13,4
16866,2100000,karaman,120,3,4,Konut,Kombi Doğalgaz,25,4
16867,1675000,karaman,85,2,3,Konut,Merkezi (Pay Ölçer),1,5
16868,1900000,karaman,130,2,4,Konut,Kombi Doğalgaz,7,4
16869,2100000,karaman,105,3,4,Konut,Merkezi (Pay Ölçer),4,6
16870,199500011,karaman,140,3,4,Konut,Kombi Doğalgaz,13,3
16871,3200000,karaman,200,,3,Konut,Kombi Doğalgaz,13,2
16872,12500000,karaman,1,,,Konut,Kombi Doğalgaz,7,2
16873,2080000,karaman,125,,4,Konut,Isıtma Yok,1,1
16874,2000000,karaman,135,2,4,Konut,Kombi Doğalgaz,7,6
16875,745000,kars,50,4,2,Konut,Kombi Doğalgaz,0,4
16876,700000,kars,55,1,2,Konut,Kombi Doğalgaz,4,4
16877,830000,kars,50,2,2,Konut,Kombi Doğalgaz,7,5
16878,2250000,kars,135,2,4,Konut,Kombi Doğalgaz,0,5
16879,1000000,kars,55,2,2,Konut,Kombi Doğalgaz,0,5
16880,2100000,kars,135,3,4,Konut,Kombi Doğalgaz,,5
16881,710000,kars,145,,4,Konut,Kombi Doğalgaz,7,5
16882,2340000,kars,145,2,4,Konut,Kombi Doğalgaz,4,7
16883,710000,kars,45,4,2,Konut,Kombi Doğalgaz,0,5
16884,2650000,kars,130,5,4,Konut,Kombi Doğalgaz,0,5
16885,1380000,kars,80,5,3,Konut,Kombi Doğalgaz,1,5
16886,1920000,kars,135,3,4,Konut,Kombi Doğalgaz,1,5
16887,685000,kars,65,2,3,Konut,Kombi Doğalgaz,7,3
16888,13900003,kars,90,5,3,Konut,Kombi Doğalgaz,4,5
16889,1660000,kars,125,1,4,Konut,Kombi Doğalgaz,0,5
16890,1050000,kars,50,5,2,Konut,Kombi Doğalgaz,0,6
16891,1425000,kars,95,2,3,Konut,Kombi Doğalgaz,,5
16892,1660000,kars,100,4,3,Konut,Yerden Isıtma,0,5
16893,850000,kars,55,3,2,Konut,Kombi Doğalgaz,1,5
16894,118000002,kars,342,,4,Konut,Kat Kaloriferi,13,5
16895,2580000,kars,1,,5,Konut,Kombi Doğalgaz,7,1
16896,1275000,kars,85,2,3,Konut,Kombi Doğalgaz,0,4
16897,1810000,kars,135,1,4,Konut,Kombi Doğalgaz,4,7
16898,1395000,kars,85,1,3,Konut,Kombi Doğalgaz,0,5
16899,730000,kars,60,3,3,Konut,Kombi Doğalgaz,13,3
16900,1560000,kars,105,4,3,Konut,Kombi Doğalgaz,3,6
16901,1585000,kars,135,3,4,Konut,Kombi Doğalgaz,7,5
16902,720000,kars,130,,3,Konut,Sobalı,13,1
16903,1625000,kars,135,5,4,Konut,Kombi Doğalgaz,7,5
16904,675000,kars,45,1,2,Konut,Kombi Doğalgaz,0,4
16905,1550000,kars,145,2,4,Konut,Kombi Doğalgaz,7,4
16906,1960000,kars,135,3,4,Konut,Kombi Doğalgaz,0,5
16907,1680000,kars,145,2,4,Konut,Kombi Doğalgaz,,5
16908,1685000,kars,135,4,4,Konut,Kombi Doğalgaz,0,4
16909,730000,kars,125,,4,Konut,Merkezi Doğalgaz,7,6
16910,1860000,kars,165,3,4,Konut,Kombi Doğalgaz,7,5
16911,1100000,kars,50,2,2,Konut,Kombi Doğalgaz,1,4
16912,2665000,kars,180,2,5,Konut,Kombi Doğalgaz,0,5
16913,1550000,kars,140,1,4,Konut,Kombi Doğalgaz,0,5
16914,1600000,kars,80,5,3,Konut,Kombi Doğalgaz,0,5
16915,999999,kars,58,3,2,Konut,Kombi Doğalgaz,,5
16916,1550000,kars,150,5,4,Konut,Kombi Doğalgaz,7,5
16917,2380000,kars,160,2,4,Konut,Kombi Doğalgaz,7,5
16918,1550000,kars,110,3,3,Konut,Kombi Doğalgaz,0,5
16919,2500000,kars,150,1,4,Konut,Kombi Doğalgaz,0,5
16920,1850000,kars,100,3,3,Konut,Kombi Doğalgaz,0,5
16921,1100000,kars,75,1,3,Konut,Kombi Doğalgaz,0,4
16922,19500003,kars,130,2,4,Konut,Kombi Doğalgaz,0,5
16923,1420000,kars,85,1,3,Konut,Kombi Doğalgaz,0,4
16924,830000,kars,50,3,2,Konut,Kombi Doğalgaz,7,6
16925,700000,kars,50,4,2,Konut,Kombi Doğalgaz,0,4
16926,893000,kars,55,1,2,Konut,Kombi Doğalgaz,0,4
16927,1150000,kars,60,5,2,Konut,Kombi Doğalgaz,1,5
16928,1600000,kars,150,2,4,Konut,Kombi Doğalgaz,7,6
16929,865000,kars,115,2,4,Konut,Kombi Doğalgaz,13,5
16930,1830000,kars,120,5,4,Konut,Kombi Doğalgaz,,5
16931,1585000,kars,90,5,3,Konut,Kombi Doğalgaz,4,5
16932,1360000,kars,100,2,3,Konut,Kombi Doğalgaz,0,5
16933,1780000,kars,120,3,3,Konut,Kombi Doğalgaz,0,4
16934,1550000,kars,140,1,4,Konut,Kombi Doğalgaz,0,5
16935,11200003,kars,105,1,3,Konut,Kombi Doğalgaz,7,5
16936,2200000,kars,130,5,4,Konut,Kombi Doğalgaz,1,5
16937,15900009,kars,130,3,4,Konut,Kombi Doğalgaz,7,5
16938,10850004,kars,85,2,2,Konut,Kombi Doğalgaz,7,6
16939,1950000,kars,160,5,5,Konut,Kombi Doğalgaz,7,5
16940,15300004,kars,140,5,4,Konut,Kombi Doğalgaz,7,5
16941,17500002,kars,106,2,3,Konut,Kombi Doğalgaz,0,5
16942,950000,kars,55,2,2,Konut,Kombi Doğalgaz,0,5
16943,830000,kars,50,1,2,Konut,Kombi Doğalgaz,0,5
16944,1650000,kars,130,1,4,Konut,Kombi Doğalgaz,0,5
16945,1300000,kars,115,5,3,Konut,Kombi Doğalgaz,18,5
16946,1100000,kars,75,1,3,Konut,Kombi Doğalgaz,0,4
16947,939000,kars,55,3,2,Konut,Kombi Doğalgaz,0,4
16948,1385000,kars,100,5,3,Konut,Kombi Doğalgaz,0,5
16949,2050000,kars,150,6,4,Konut,Kombi Doğalgaz,0,7
16950,1715000,kars,90,2,3,Konut,Kombi Doğalgaz,1,5
16951,955000,kars,60,6,2,Konut,Kombi Doğalgaz,,7
16952,1620000,kars,80,3,3,Konut,Kombi Doğalgaz,0,4
16953,1485000,kars,95,2,3,Konut,Kombi Doğalgaz,0,4
16954,950000,kars,125,2,4,Konut,Kombi Doğalgaz,7,5
16955,1700000,kars,140,3,4,Konut,Kombi Doğalgaz,7,5
16956,7999004,kars,50,4,2,Konut,Kombi Doğalgaz,0,4
16957,870000,kars,50,3,2,Konut,Kombi Doğalgaz,1,4
16958,2950000,kars,170,2,5,Konut,Kombi Doğalgaz,0,5
16959,950000,kars,110,5,3,Konut,Kombi Doğalgaz,7,5
16960,935000,kars,52,3,2,Konut,Kombi Doğalgaz,0,5
16961,865000,kars,50,3,2,Konut,Kombi Doğalgaz,1,5
16962,1375000,kars,65,4,2,Konut,Kombi Doğalgaz,0,5
16963,1300000,kars,150,1,4,Konut,Kombi Doğalgaz,0,4
16964,1310000,kars,80,5,3,Konut,Kombi Doğalgaz,0,5
16965,1290000,kars,90,2,3,Konut,Kombi Doğalgaz,0,5
16966,965000,kars,65,4,3,Konut,Kombi Doğalgaz,4,5
16967,1120000,kars,50,4,2,Konut,Kombi Doğalgaz,0,5
16968,8950005,kars,60,3,2,Konut,Kombi Doğalgaz,0,4
16969,8700003,kars,60,1,2,Konut,Kombi Doğalgaz,0,4
16970,1420000,kars,100,5,3,Konut,Kombi Doğalgaz,0,5
16971,1650000,kars,125,1,4,Konut,Kombi Doğalgaz,1,5
16972,1499000,kars,80,3,3,Konut,Kombi Doğalgaz,0,4
16973,1400000,kars,85,3,3,Konut,Merkezi (Pay Ölçer),4,7
16974,7100004,kars,50,1,2,Konut,Kombi Doğalgaz,7,5
16975,1000000,kars,60,2,2,Konut,Kombi Doğalgaz,0,4
16976,1890000,kars,140,5,4,Konut,Kombi Doğalgaz,0,5
16977,1050000,kars,59,5,2,Konut,Kombi Doğalgaz,0,7
16978,21500002,kars,130,2,4,Konut,Kombi Doğalgaz,0,5
16979,9500005,kars,120,3,3,Konut,Kombi Doğalgaz,18,4
16980,19000002,kars,140,3,4,Konut,Kombi Doğalgaz,0,5
16981,15300001,kars,150,5,4,Konut,Kombi Doğalgaz,7,5
16982,7000000,kars,135,,4,Konut,Merkezi Doğalgaz,25,4
16983,17500002,kars,100,2,3,Konut,Kombi Doğalgaz,0,5
16984,16700003,kars,140,1,4,Konut,Kombi Doğalgaz,0,5
16985,925000,kars,60,2,2,Konut,Kombi Doğalgaz,1,5
16986,2000000,kars,155,3,4,Konut,Kombi Doğalgaz,3,5
16987,1533000,kars,100,4,3,Konut,Kombi Doğalgaz,,6
16988,9000000,kars,192,,4,Konut,Kombi Doğalgaz,7,4
16989,1685000,kars,130,2,4,Konut,Kombi Doğalgaz,13,5
16990,920000,kars,50,3,2,Konut,Merkezi Doğalgaz,0,4
16991,1610000,kars,120,3,4,Konut,Kombi Doğalgaz,7,5
16992,985000,kars,55,4,2,Konut,Kombi Doğalgaz,0,6
16993,1700000,kars,100,5,4,Konut,Kombi Doğalgaz,,5
16994,9500004,kars,60,2,2,Konut,Kombi Doğalgaz,0,3
16995,3300000,kars,168,5,6,Konut,Kombi Doğalgaz,1,5
16996,985000,kars,60,2,2,Konut,Kombi Doğalgaz,0,5
16997,1520000,kars,170,1,4,Konut,Kombi Doğalgaz,7,5
16998,920000,kars,45,2,2,Konut,Kombi Doğalgaz,0,5
16999,1590000,kars,145,3,4,Konut,Kombi Doğalgaz,13,4
17000,880000,kars,50,3,2,Konut,Kombi Doğalgaz,0,4
17001,2150000,kars,150,3,4,Konut,Kombi Doğalgaz,7,6
17002,1570000,kars,145,,5,Konut,Merkezi (Pay Ölçer),1,4
17003,1550000,kars,90,4,3,Konut,Kombi Doğalgaz,0,4
17004,1250000,kars,150,1,4,Konut,Kombi Doğalgaz,25,6
17005,840000,kars,50,2,2,Konut,Kombi Doğalgaz,0,5
17006,1270000,kars,150,1,4,Konut,Kombi Doğalgaz,7,5
17007,875000,kars,45,3,2,Konut,Kombi Doğalgaz,0,5
17008,1370000,kars,90,5,3,Konut,Kombi Doğalgaz,0,5
17009,2250000,kars,15,1,4,Konut,Sobalı,18,1
17010,1900000,kars,135,5,4,Konut,Kombi Doğalgaz,3,5
17011,1680000,kars,90,3,3,Konut,Kombi Doğalgaz,4,5
17012,870000,kars,55,3,2,Konut,Kombi Doğalgaz,0,5
17013,1000000,kars,120,3,4,Konut,Kombi Doğalgaz,7,6
17014,14800000,kars,230,,3,Konut,Kat Kaloriferi,1,1
17015,850000,kars,55,2,2,Konut,Kombi Doğalgaz,0,4
17016,1800000,kars,150,5,4,Konut,Kombi Doğalgaz,0,5
17017,1420000,kars,90,1,3,Konut,Kombi Doğalgaz,0,5
17018,220000090,kars,140,2,4,Konut,Kombi Doğalgaz,4,6
17019,1315000,kars,55,7,2,Konut,Kombi Doğalgaz,0,7
17020,8000004,kars,60,1,2,Konut,Kombi Doğalgaz,3,4
17021,2195000,kars,145,3,4,Konut,Kombi Doğalgaz,0,5
17022,835000,kars,55,3,2,Konut,Kombi Doğalgaz,4,4
17023,2650000,kars,120,,4,Konut,Kat Kaloriferi,18,2
17024,845000,kars,50,1,2,Konut,Kombi Doğalgaz,0,5
17025,1020000,kars,130,3,4,Konut,Kombi Doğalgaz,7,5
17026,1395000,kars,140,5,4,Konut,Kombi Doğalgaz,7,5
17027,2100000,kars,150,5,4,Konut,Kombi Doğalgaz,0,5
17028,1272500,kars,90,2,3,Konut,Kombi Doğalgaz,0,4
17029,1710000,kars,145,3,4,Konut,Kombi Doğalgaz,7,7
17030,16000003,kars,130,3,4,Konut,Kombi Doğalgaz,7,5
17031,1650000,kars,160,1,5,Konut,Kombi Doğalgaz,7,5
17032,1950000,kars,135,3,4,Konut,Kombi Doğalgaz,4,5
17033,1600000,kars,130,5,4,Konut,Kombi Doğalgaz,7,5
17034,1850000,kars,120,5,4,Konut,Kombi Doğalgaz,7,5
17035,1100000,kars,85,1,3,Konut,Kombi Doğalgaz,0,5
17036,1800000,kars,140,2,4,Konut,Kombi Doğalgaz,4,6
17037,3150000,kars,170,5,4,Konut,Kombi Doğalgaz,3,5
17038,770000,kars,90,4,4,Konut,Kombi Doğalgaz,18,4
17039,1200000,kars,120,3,4,Konut,Kombi Doğalgaz,7,4
17040,5100000,kars,100,,3,Konut,Kombi Doğalgaz,25,4
17041,15650002,kars,85,4,3,Konut,Kombi Doğalgaz,0,5
17042,1550000,kars,135,1,4,Konut,Kombi Doğalgaz,7,4
17043,1350000,kars,45,5,2,Konut,Kombi Doğalgaz,4,5
17044,14500003,kars,100,1,3,Konut,Kombi Doğalgaz,3,5
17045,1200000,kars,140,2,5,Konut,Kombi Doğalgaz,18,5
17046,13500004,kars,90,1,3,Konut,Kombi Doğalgaz,3,5
17047,217000010,kars,160,1,4,Konut,Kombi Doğalgaz,4,6
17048,2300000,kars,150,3,4,Konut,Kombi Doğalgaz,0,5
17049,1725000,kars,125,5,4,Konut,Kombi Doğalgaz,7,6
17050,1370000,kars,150,,4,Konut,Kombi Doğalgaz,7,5
17051,6750004,kars,75,,3,Konut,Kombi Doğalgaz,7,5
17052,1440000,kars,145,3,4,Konut,Kombi Doğalgaz,0,5
17053,1825000,kars,155,2,4,Konut,Kombi Doğalgaz,7,5
17054,17750007,kars,140,5,4,Konut,Kombi Doğalgaz,7,5
17055,750000,kars,120,4,4,Konut,Kombi Doğalgaz,18,4
17056,5700000,kars,111,,,Konut,Kombi Doğalgaz,18,4
17057,1250000,kars,180,3,4,Konut,Kombi Doğalgaz,13,4
17058,1585000,kars,150,5,4,Konut,Kombi Doğalgaz,0,5
17059,13000000,kars,250,,4,Konut,Merkezi Doğalgaz,13,5
17060,16500003,kars,160,1,5,Konut,Kombi Doğalgaz,7,5
17061,1550000,kars,135,3,4,Konut,Kombi Doğalgaz,7,4
17062,1450000,kars,145,3,4,Konut,Kombi Doğalgaz,18,5
17063,775000,kars,60,1,2,Konut,Kombi Doğalgaz,7,5
17064,1650000,kars,130,2,4,Konut,Kombi Doğalgaz,13,5
17065,1400000,kars,76,3,3,Konut,Kombi Doğalgaz,,5
17066,1440000,kars,175,2,5,Konut,Kombi Doğalgaz,13,5
17067,1225000,kars,180,,5,Konut,Merkezi (Pay Ölçer),1,3
17068,10500000,kars,29,1,,Konut,Sobalı,3,1
17069,1550000,kars,155,4,4,Konut,Kombi Doğalgaz,7,4
17070,80000016,kars,60,1,2,Konut,Kombi Doğalgaz,7,5
17071,950000,kars,143,2,4,Konut,Kombi Doğalgaz,25,5
17072,1400000,kars,115,1,4,Konut,Kombi Doğalgaz,7,4
17073,1185000,kars,80,4,3,Konut,Kombi Doğalgaz,3,5
17074,8300000,kars,150,,4,Konut,Kombi Doğalgaz,7,4
17075,13900004,kars,85,5,3,Konut,Kombi Doğalgaz,3,5
17076,2000000,kars,250,6,6,Konut,Kombi Doğalgaz,7,6
17077,2800000,kars,180,5,5,Konut,Kombi Doğalgaz,0,5
17078,1500000,kars,155,5,4,Konut,Kombi Doğalgaz,13,5
17079,1170000,kars,160,3,4,Konut,Kombi Doğalgaz,13,6
17080,1230000,kars,170,5,4,Konut,Kombi Doğalgaz,13,6
17081,1950000,kars,130,3,4,Konut,Kombi Doğalgaz,4,5
17082,21000000,kars,320,,3,Konut,Kombi Doğalgaz,25,4
17083,1900000,kars,120,3,4,Konut,Kombi Doğalgaz,0,5
17084,1850000,kars,140,3,4,Konut,Kombi Doğalgaz,1,6
17085,1850000,kars,130,1,4,Konut,Kombi Doğalgaz,0,5
17086,1690000,kars,130,1,4,Konut,Kombi Doğalgaz,0,5
17087,1370000,kars,1,,,Konut,Isıtma Yok,1,5
17088,32000000,kars,130,,,Konut,Kombi Doğalgaz,7,6
17089,1020000,kars,105,3,3,Konut,Kombi Doğalgaz,4,5
17090,1850000,kastamonu,100,4,3,Konut,Kombi Doğalgaz,7,5
17091,2050000,kastamonu,130,1,3,Konut,Kombi Doğalgaz,25,5
17092,695000,kastamonu,64,,5,Konut,Sobalı,25,2
17093,6600000,kastamonu,270,,8,Konut,Kombi Doğalgaz,18,3
17094,2100000,kastamonu,90,3,3,Konut,Sobalı,18,5
17095,2550000,kastamonu,90,,3,Konut,Sobalı,18,2
17096,1650000,kastamonu,66,4,3,Konut,Doğalgaz Sobalı,0,5
17097,1500000,kastamonu,45,5,3,Konut,Isıtma Yok,0,5
17098,2150000,kastamonu,105,2,3,Konut,Kombi Doğalgaz,7,4
17099,2198000,kastamonu,160,1,4,Konut,Kombi Doğalgaz,7,5
17100,1555000,kastamonu,75,1,3,Konut,Kombi Doğalgaz,7,5
17101,2000000,kastamonu,86,,5,Konut,Isıtma Yok,0,5
17102,1350000,kastamonu,80,1,3,Konut,Kombi Doğalgaz,25,5
17103,1950000,kastamonu,105,2,3,Konut,Kombi Doğalgaz,13,4
17104,1300000,kastamonu,90,1,3,Konut,Sobalı,25,5
17105,2100000,kastamonu,128,1,4,Konut,Merkezi Doğalgaz,25,5
17106,1750000,kastamonu,100,,4,Konut,Isı Pompası,3,5
17107,1275000,kastamonu,65,1,2,Konut,Isıtma Yok,4,5
17108,6500000,kastamonu,280,,3,Konut,Kombi Doğalgaz,18,2
17109,1775000,kastamonu,90,3,3,Konut,Kombi Doğalgaz,7,6
17110,2550000,kastamonu,85,1,3,Konut,Merkezi Doğalgaz,0,17
17111,1475000,kastamonu,105,1,3,Konut,Kombi Doğalgaz,18,3
17112,3000000,kastamonu,70,1,3,Konut,Kombi Doğalgaz,1,5
17113,1111111,kastamonu,80,5,4,Konut,Kombi Doğalgaz,0,5
17114,1750000,kastamonu,100,,4,Konut,Isı Pompası,3,5
17115,810000,kastamonu,30,3,,Konut,Merkezi (Pay Ölçer),,4
17116,2198000,kastamonu,105,3,3,Konut,Kombi Doğalgaz,,5
17117,137500014,kastamonu,105,5,4,Konut,Kombi Doğalgaz,25,5
17118,15750002,kastamonu,105,3,3,Konut,Kombi Doğalgaz,18,3
17119,6950000,kastamonu,135,,,Konut,Kombi Doğalgaz,7,4
17120,1595000,kastamonu,90,,3,Konut,Kombi Doğalgaz,25,2
17121,8000000,kastamonu,120,,6,Konut,Sobalı,13,2
17122,2350000,kastamonu,120,1,4,Konut,Sobalı,18,5
17123,1950000,kastamonu,135,3,4,Konut,Sobalı,25,4
17124,1750000,kastamonu,80,3,3,Konut,Kombi Doğalgaz,0,5
17125,1110000,kastamonu,125,4,4,Konut,Kombi Doğalgaz,25,5
17126,2400000,kastamonu,88,1,3,Konut,Kombi Doğalgaz,0,5
17127,5300000,kastamonu,150,10,5,Konut,Merkezi (Pay Ölçer),0,13
17128,37000002,kastamonu,120,,4,Konut,Merkezi Kömür,0,2
17129,3400000,kastamonu,110,,4,Konut,Kombi Doğalgaz,0,3
17130,1750000,kastamonu,105,,3,Konut,Sobalı,,2
17131,2500000,kastamonu,190,,7,Konut,Sobalı,25,3
17132,2500000,kastamonu,80,2,3,Konut,Kombi Doğalgaz,7,5
17133,2000000,kastamonu,319,,3,Konut,Sobalı,7,2
17134,1680000,kastamonu,55,3,3,Konut,Kombi Doğalgaz,7,3
17135,2675000,kastamonu,150,4,4,Konut,Kombi Doğalgaz,7,4
17136,2150000,kastamonu,80,5,3,Konut,Kombi Doğalgaz,7,5
17137,750000,kastamonu,363,,4,Konut,Sobalı,7,2
17138,2250000,kastamonu,110,3,3,Konut,Sobalı,13,3
17139,1375000,kastamonu,122,4,4,Konut,Kombi Doğalgaz,18,4
17140,10550006,kastamonu,70,4,3,Konut,Kombi Doğalgaz,7,4
17141,29500006,kastamonu,135,1,4,Konut,Merkezi (Pay Ölçer),7,14
17142,800000011,kastamonu,1,,3,Konut,Kat Kaloriferi,4,2
17143,3550000,kastamonu,130,,5,Konut,Kombi Doğalgaz,0,4
17144,2500000,kastamonu,130,6,4,Konut,Merkezi (Pay Ölçer),4,15
17145,2100000,kastamonu,105,3,3,Konut,Kombi Doğalgaz,,5
17146,1375000,kastamonu,96,,3,Konut,Kombi Doğalgaz,13,4
17147,2750000,kastamonu,145,2,4,Konut,Merkezi Doğalgaz,7,11
17148,9450000,kastamonu,250,,7,Konut,Kombi Doğalgaz,25,2
17149,1750000,kastamonu,85,4,3,Konut,Merkezi (Pay Ölçer),0,5
17150,2500000,kastamonu,145,,4,Konut,Sobalı,25,2
17151,6550000,kastamonu,426,,4,Konut,Sobalı,25,2
17152,2000000,kastamonu,75,1,3,Konut,Kombi Doğalgaz,4,5
17153,2650000,kastamonu,90,3,3,Konut,Kombi Doğalgaz,7,5
17154,1850000,kastamonu,90,7,3,Konut,Merkezi (Pay Ölçer),4,15
17155,1975000,kastamonu,120,1,4,Konut,Kombi Doğalgaz,18,5
17156,4500000,kastamonu,208,,7,Konut,Sobalı,25,3
17157,2350000,kastamonu,85,2,3,Konut,Kombi Doğalgaz,7,5
17158,1275000,kastamonu,65,1,2,Konut,Isıtma Yok,4,5
17159,2075000,kastamonu,75,,12,Konut,Sobalı,25,4
17160,1435000,kastamonu,85,3,3,Konut,Kombi Doğalgaz,25,3
17161,1635000,kastamonu,85,2,3,Konut,Kombi Doğalgaz,25,3
17162,2200000,kastamonu,120,3,4,Konut,Kombi Doğalgaz,1,3
17163,2250000,kastamonu,125,1,4,Konut,Kombi Doğalgaz,0,4
17164,2250000,kastamonu,125,2,4,Konut,Kombi Doğalgaz,0,4
17165,1490000,kastamonu,57,,4,Konut,Sobalı,25,3
17166,2400000,kastamonu,75,2,3,Konut,Kombi Doğalgaz,0,3
17167,26500007,kastamonu,130,2,4,Konut,Kombi Doğalgaz,7,5
17168,3750000,kastamonu,155,1,3,Konut,Kombi Doğalgaz,7,7
17169,229900023,kastamonu,107,3,4,Konut,Kombi Doğalgaz,7,5
17170,1750000,kastamonu,135,1,4,Konut,Sobalı,25,4
17171,2000000,kastamonu,90,1,3,Konut,Kombi Doğalgaz,4,4
17172,2150000,kastamonu,80,2,3,Konut,Klimalı,,5
17173,760000,kastamonu,55,,2,Konut,Kombi Doğalgaz,13,5
17174,3750000,kastamonu,115,5,4,Konut,Kombi Doğalgaz,0,5
17175,4500000,kastamonu,190,5,4,Konut,Kombi Doğalgaz,7,10
17176,1850000,kastamonu,125,4,4,Konut,Sobalı,18,5
17177,2500000,kastamonu,115,2,4,Konut,Merkezi (Pay Ölçer),7,10
17178,2600000,kastamonu,125,3,4,Konut,Kombi Doğalgaz,7,10
17179,1800000,kastamonu,130,4,4,Konut,Kombi Doğalgaz,7,4
17180,1550000,kastamonu,60,2,2,Konut,Merkezi Kömür,7,4
17181,1450000,kastamonu,100,1,3,Konut,Kombi Doğalgaz,,5
17182,1450000,kastamonu,100,1,3,Konut,Kombi Doğalgaz,,5
17183,330000090,kastamonu,110,,,Konut,Sobalı,25,3
17184,1550000,kastamonu,65,2,2,Konut,Kombi Doğalgaz,7,5
17185,2050000,kastamonu,160,,,Konut,Sobalı,25,2
17186,1150000,kastamonu,45,2,2,Konut,Kombi Doğalgaz,7,5
17187,2950000,kastamonu,105,3,4,Konut,Kombi Doğalgaz,0,6
17188,1825000,kastamonu,85,5,3,Konut,Merkezi (Pay Ölçer),4,8
17189,700000,kastamonu,35,1,,Konut,Merkezi (Pay Ölçer),7,4
17190,1745000,kastamonu,85,7,3,Konut,Merkezi (Pay Ölçer),,16
17191,1745000,kastamonu,85,14,3,Konut,Merkezi (Pay Ölçer),,16
17192,1850000,kastamonu,70,5,2,Konut,Sobalı,4,5
17193,1950000,kastamonu,120,1,4,Konut,Kombi Doğalgaz,13,5
17194,2550000,kastamonu,163,1,4,Konut,Kat Kaloriferi,25,4
17195,1995000,kastamonu,115,1,4,Konut,Kombi Doğalgaz,7,6
17196,1550000,kastamonu,115,4,3,Konut,Sobalı,13,5
17197,1100000,kastamonu,70,1,3,Konut,Merkezi (Pay Ölçer),7,6
17198,2250000,kastamonu,130,4,,Konut,Kombi Doğalgaz,7,18
17199,2150000,kastamonu,125,2,4,Konut,Sobalı,13,5
17200,1150000,kastamonu,120,4,3,Konut,Sobalı,18,5
17201,3750000,kastamonu,200,,6,Konut,Merkezi Doğalgaz,0,8
17202,1850000,kastamonu,125,3,4,Konut,Kombi Doğalgaz,13,4
17203,1750000,kastamonu,120,4,4,Konut,Sobalı,18,6
17204,1500000,kastamonu,70,,2,Konut,Sobalı,13,5
17205,2300000,kastamonu,95,17,3,Konut,Merkezi (Pay Ölçer),0,25
17206,4500000,kastamonu,250,,7,Konut,Kombi Doğalgaz,25,3
17207,3850000,kastamonu,160,,6,Konut,Sobalı,1,2
17208,365000,kastamonu,367,,4,Konut,Sobalı,25,2
17209,250000,kastamonu,228,,4,Konut,Sobalı,13,2
17210,2450000,kastamonu,110,1,4,Konut,Merkezi (Pay Ölçer),4,9
17211,3220000,kastamonu,210,1,5,Konut,Kombi Doğalgaz,7,18
17212,2250000,kastamonu,73,4,3,Konut,Kombi Doğalgaz,0,5
17213,2450000,kastamonu,140,4,5,Konut,Kombi Doğalgaz,1,5
17214,1650000,kastamonu,100,1,3,Konut,Kombi Doğalgaz,0,4
17215,2500000,kastamonu,100,5,4,Konut,Sobalı,1,5
17216,2250000,kastamonu,120,,4,Konut,Sobalı,7,3
17217,2498000,kastamonu,115,1,4,Konut,Kombi Doğalgaz,7,8
17218,2200000,kastamonu,125,1,4,Konut,Merkezi Kömür,13,5
17219,2550000,kastamonu,130,3,4,Konut,Merkezi Doğalgaz,,5
17220,4325000,kastamonu,215,1,5,Konut,Merkezi (Pay Ölçer),4,10
17221,3150000,kastamonu,135,,4,Konut,Sobalı,4,3
